observer,set,rep,pack_rep,card_name,rarity,card_type,creature_type,power,toughness,n_colors,color,CMC,finish,n_keywords,keywords,n,price
mz,Ikoria: Lair of Behemoths,3,14,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,17,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,19,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,36,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,10,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,18,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,31,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,34,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,8,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,9,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,10,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,19,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,34,Anticipate,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,5,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,7,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,34,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,11,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,15,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,35,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,10,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,16,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,22,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,29,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,5,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,6,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,7,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,33,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,12,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,17,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,31,Anticognition,Common,Instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Core 2021,1,26,Archfiend's Vessel,Uncommon,Creature,Human Cleric,1,1,1,Black,1,Regular,1,LIfelink,1,0.25
mz,Core 2021,1,29,Archfiend's Vessel,Uncommon,Creature,Human Cleric,1,1,1,Black,1,Regular,1,LIfelink,1,0.25
mz,Core 2021,2,14,Archfiend's Vessel,Uncommon,Creature,Human Cleric,1,1,1,Black,1,Regular,1,LIfelink,1,0.25
mz,Core 2021,3,2,Archfiend's Vessel,Uncommon,Creature,Human Cleric,1,1,1,Black,1,Regular,1,LIfelink,1,0.25
mz,Core 2021,4,32,Archfiend's Vessel,Uncommon,Creature,Human Cleric,1,1,1,Black,1,Regular,1,LIfelink,1,0.25
mz,Core 2021,5,28,Archfiend's Vessel,Uncommon,Creature,Human Cleric,1,1,1,Black,1,Regular,1,LIfelink,1,0.25
mz,Ikoria: Lair of Behemoths,1,23,Archipelagor,Uncommon,Creature,Leviathan,7,7,1,Blue,7,Regular,1,Mutate,1,0.5
mz,Ikoria: Lair of Behemoths,2,6,Archipelagor,Uncommon,Creature,Leviathan,7,7,1,Blue,7,Regular,1,Mutate,1,0.5
mz,Ikoria: Lair of Behemoths,3,19,Archipelagor,Uncommon,Creature,Leviathan,7,7,1,Blue,7,Showcase,1,Mutate,1,0.75
mz,Ikoria: Lair of Behemoths,4,13,Archipelagor,Uncommon,Creature,Leviathan,7,7,1,Blue,7,Regular,1,Mutate,1,0.5
mz,Ikoria: Lair of Behemoths,4,36,Archipelagor,Uncommon,Creature,Leviathan,7,7,1,Blue,7,Regular,1,Mutate,1,0.5
mz,Ikoria: Lair of Behemoths,5,4,Archipelagor,Uncommon,Creature,Leviathan,7,7,1,Blue,7,Regular,1,Mutate,1,0.5
mz,Ikoria: Lair of Behemoths,5,29,Archipelagor,Uncommon,Creature,Leviathan,7,7,1,Blue,7,Regular,1,Mutate,1,0.5
mz,Zendikar Rising,2,5,Archon of Emeria,Rare,Creature,Archon,2,3,1,White,3,Regular,1,Flying,1,1.5
mz,Zendikar Rising,3,9,Archon of Emeria,Rare,Creature,Archon,2,3,1,White,3,Regular,1,Flying,1,1.5
mz,Zendikar Rising,4,27,Archon of Emeria,Rare,Creature,Archon,2,3,1,White,3,Regular,1,Flying,1,1.5
mz,Zendikar Rising,5,33,Archon of Emeria,Rare,Creature,Archon,2,3,1,White,3,Regular,1,Flying,1,1.5
mz,Zendikar Rising,1,21,Archpriest of Iona,Rare,Creature,Human Cleric,0,2,1,White,1,Regular,0,,1,0.35
mz,Zendikar Rising,1,4,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,1,21,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,1,32,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,2,4,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,2,14,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,2,30,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,3,2,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,3,31,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,3,33,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,3,34,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,4,10,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,4,12,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,4,20,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,5,8,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,5,9,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,5,22,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Foil,0,,1,0.25
mz,Zendikar Rising,5,26,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,5,30,Ardent Electromancer,Common,Creature,Human Wizard,3,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,1,31,"Ashaya, Soul of the Wild",Mythic,Creature,Elemental,0,0,1,Green,5,Regular,0,,1,18
mz,Zendikar Rising,2,33,"Ashaya, Soul of the Wild",Mythic,Creature,Elemental,0,0,1,Green,5,Regular,0,,1,18
mz,Zendikar Rising,3,30,"Ashaya, Soul of the Wild",Mythic,Creature,Elemental,0,0,1,Green,5,Regular,0,,1,18
mz,Zendikar Rising,1,6,Attended Healer,Uncommon,Creature,Kor Cleric,2,3,1,White,4,Regular,0,,1,0.25
mz,Zendikar Rising,2,7,Attended Healer,Uncommon,Creature,Kor Cleric,2,3,1,White,4,Regular,0,,1,0.25
mz,Zendikar Rising,2,11,Attended Healer,Uncommon,Creature,Kor Cleric,2,3,1,White,4,Regular,0,,1,0.25
mz,Zendikar Rising,3,28,Attended Healer,Uncommon,Creature,Kor Cleric,2,3,1,White,4,Regular,0,,1,0.25
mz,Zendikar Rising,4,10,Attended Healer,Uncommon,Creature,Kor Cleric,2,3,1,White,4,Regular,0,,1,0.25
mz,Zendikar Rising,5,14,Attended Healer,Uncommon,Creature,Kor Cleric,2,3,1,White,4,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,5,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,27,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,29,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Showcase,0,,1,0.5
mz,Ikoria: Lair of Behemoths,2,13,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,3,12,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,3,28,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,4,18,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,4,21,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Showcase,0,,1,0.5
mz,Ikoria: Lair of Behemoths,5,9,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,5,14,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Showcase,0,,1,0.5
mz,Ikoria: Lair of Behemoths,5,33,Auspicious Starrix,Uncommon,Creature,Elk Beast,6,6,1,Green,5,Showcase,0,,1,0.5
mz,Core 2021,1,36,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,2,28,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,2,36,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,3,24,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,3,27,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,4,26,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,4,30,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,5,24,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Core 2021,5,31,Aven Gagglemaster,Uncommon,Creature,Bird Warrior,4,3,1,White,5,Regular,1,Flying,1,0.25
mz,Ikoria: Lair of Behemoths,1,20,Avian Oddity,Uncommon,Creature,Bird,2,4,1,Blue,4,Regular,1,"Cycling, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,2,26,Avian Oddity,Uncommon,Creature,Bird,2,4,1,Blue,4,Regular,1,"Cycling, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,3,18,Avian Oddity,Uncommon,Creature,Bird,2,4,1,Blue,4,Regular,1,"Cycling, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,4,25,Avian Oddity,Uncommon,Creature,Bird,2,4,1,Blue,4,Regular,1,"Cycling, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,4,28,Avian Oddity,Uncommon,Creature,Bird,2,4,1,Blue,4,Regular,1,"Cycling, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,5,20,Avian Oddity,Uncommon,Creature,Bird,2,4,1,Blue,4,Regular,1,"Cycling, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,5,29,Avian Oddity,Uncommon,Creature,Bird,2,4,1,Blue,4,Regular,1,"Cycling, Flying",1,0.5
mz,Ikoria: Lair of Behemoths,1,36,Avian Oddity,Uncommon,Creature,Bird,2,4,4,Blue,4,Regular,2,"Cycling, Flying",1,0.5
mz,Core 2021,3,35,"Azusa, Lost but Seeking",Rare,Creature,Human Monk,1,2,1,Green,3,Regular,0,,1,13
mz,Core 2021,5,11,"Azusa, Lost but Seeking",Rare,Creature,Human Monk,1,2,1,Green,3,Regular,0,,1,13
mz,Core 2021,5,22,"Azusa, Lost but Seeking",Rare,Creature,Human Monk,1,2,1,Green,3,Regular,0,,1,13
mz,Ikoria: Lair of Behemoths,1,30,Back for More,Uncommon,Instant,,,,2,"Black, Green",6,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,2,21,Back for More,Uncommon,Instant,,,,2,"Black, Green",6,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,3,1,Back for More,Uncommon,Instant,,,,2,"Black, Green",6,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,3,5,Back for More,Uncommon,Instant,,,,2,"Black, Green",6,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,27,Back for More,Uncommon,Instant,,,,2,"Black, Green",6,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,5,16,Back for More,Uncommon,Instant,,,,2,"Black, Green",6,Regular,0,,1,0.5
mz,Core 2021,1,7,Bad Deal,Uncommon,Sorcery,,,,1,Black,6,Regular,0,,1,0.25
mz,Core 2021,3,20,Bad Deal,Uncommon,Sorcery,,,,1,Black,6,Regular,0,,1,0.25
mz,Core 2021,4,4,Bad Deal,Uncommon,Sorcery,,,,1,Black,6,Regular,0,,1,0.25
mz,Core 2021,4,29,Bad Deal,Uncommon,Sorcery,,,,1,Black,6,Regular,0,,1,0.25
mz,Core 2021,5,6,Bad Deal,Uncommon,Sorcery,,,,1,Black,6,Regular,0,,1,0.25
mz,Core 2021,5,8,Bad Deal,Uncommon,Sorcery,,,,1,Black,6,Regular,0,,1,0.25
mz,Zendikar Rising,1,16,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Zendikar Rising,1,26,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Zendikar Rising,2,18,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Zendikar Rising,2,24,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Zendikar Rising,3,8,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Zendikar Rising,4,6,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Zendikar Rising,4,16,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Zendikar Rising,5,6,Bala Ged Recovery // Bala Ged Sanctuary,Uncommon,Sorcery,,,,1,Green,3,Regular,0,,1,0.5
mz,Core 2021,1,15,Baneslayer Angel,Mythic,Creature,Angel,5,5,1,White,5,Regular,4,"Flying, First strike, Lifelink, Protection from Demons and Dragons",1,3
mz,Core 2021,2,17,Baneslayer Angel,Mythic,Creature,Angel,5,5,1,White,5,Regular,4,"Flying, First strike, Lifelink, Protection from Demons and Dragons",1,3
mz,Core 2021,4,14,Baneslayer Angel,Mythic,Creature,Angel,5,5,1,White,5,Regular,4,"Flying, First strike, Lifelink, Protection from Demons and Dragons",1,3
mz,Ikoria: Lair of Behemoths,1,34,Barrier Breach,Uncommon,Instant,,,,1,Green,3,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,2,11,Barrier Breach,Uncommon,Instant,,,,1,Green,3,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,3,8,Barrier Breach,Uncommon,Instant,,,,1,Green,3,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,4,32,Barrier Breach,Uncommon,Instant,,,,1,Green,3,Regular,1,Cycling,1,0.5
mz,Ikoria: Lair of Behemoths,5,15,Barrier Breach,Uncommon,Instant,,,,1,Green,3,Regular,1,Cycling,1,0.5
mz,Core 2021,1,35,"Barrin, Tolarian Archmage",Rare,Creature,Human Wizard,2,2,1,Blue,3,Regular,0,,1,0.35
mz,Core 2021,2,16,"Barrin, Tolarian Archmage",Rare,Creature,Human Wizard,2,2,1,Blue,3,Regular,0,,1,0.35
mz,Core 2021,4,13,"Barrin, Tolarian Archmage",Rare,Creature,Human Wizard,2,2,1,Blue,3,Regular,0,,1,0.35
mz,Core 2021,4,33,"Barrin, Tolarian Archmage",Rare,Creature,Human Wizard,2,2,1,Blue,3,Regular,0,,1,0.35
mz,Zendikar Rising,1,13,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Zendikar Rising,1,17,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Zendikar Rising,2,9,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Zendikar Rising,2,25,Base Camp,Uncommon,Land,,,,0,Colorless,0,Foil,0,,1,0.5
mz,Zendikar Rising,3,11,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Zendikar Rising,3,26,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Zendikar Rising,4,34,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Zendikar Rising,5,24,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Zendikar Rising,5,29,Base Camp,Uncommon,Land,,,,0,Colorless,0,Regular,0,,1,0.25
mz,Core 2021,3,25,Basri Ket,Mythic,Planeswalker,,,,1,White,3,Regular,0,,1,3
mz,Core 2021,1,26,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,1,30,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,1,36,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,2,17,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,2,23,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,2,25,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,2,26,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,3,13,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,3,15,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,3,27,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,3,34,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,4,1,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,4,7,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,4,28,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,4,30,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,4,33,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,5,9,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,5,21,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,5,22,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Regular,1,Lifelink,1,0.15
mz,Core 2021,5,36,Basri's Acolyte,Common,Creature,Cat Cleric,2,3,1,White,4,Showcase,1,Lifelink,1,0.25
mz,Core 2021,1,10,Basri's Lieutenant,Rare,Creature,Human Knight,3,4,1,White,4,Foil,2,"Vigilence, Protection from Mulicolored",1,0.5
mz,Core 2021,2,22,Basri's Lieutenant,Rare,Creature,Human Knight,3,4,1,White,4,Foil,2,"Vigilence, Protection from Mulicolored",1,0.5
mz,Core 2021,4,21,Basri's Lieutenant,Rare,Creature,Human Knight,3,4,1,White,4,Foil,2,"Vigilence, Protection from Mulicolored",1,0.5
mz,Core 2021,1,4,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Regular,0,,1,0.25
mz,Core 2021,2,30,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Regular,0,,1,0.25
mz,Core 2021,2,32,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Regular,0,,1,0.25
mz,Core 2021,3,1,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Showcase,0,,1,0.5
mz,Core 2021,1,4,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Regular,0,,1,0.25
mz,Core 2021,4,19,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Showcase,0,,1,0.5
mz,Core 2021,5,9,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Showcase,0,,1,0.5
mz,Core 2021,5,33,Basri's Solidarity,Uncommon,Sorcery,,,,1,White,2,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,10,Bastion of Rememberance,Uncommon,Enchantment,,,,1,Black,3,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,2,33,Bastion of Rememberance,Uncommon,Enchantment,,,,1,Black,3,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,3,20,Bastion of Rememberance,Uncommon,Enchantment,,,,1,Black,3,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,4,29,Bastion of Rememberance,Uncommon,Enchantment,,,,1,Black,3,Regular,0,,1,0.5
mz,Ikoria: Lair of Behemoths,5,23,Bastion of Rememberance,Uncommon,Enchantment,,,,1,Black,3,Regular,0,,1,0.5
mz,Core 2021,1,15,Battle-Rattle Shaman,Uncommon,Creature,Goblin Shaman,2,2,1,Red,4,Regular,0,,1,0.25
mz,Core 2021,1,30,Battle-Rattle Shaman,Uncommon,Creature,Goblin Shaman,2,2,1,Red,4,Regular,0,,1,0.25
mz,Core 2021,2,3,Battle-Rattle Shaman,Uncommon,Creature,Goblin Shaman,2,2,1,Red,4,Regular,0,,1,0.25
mz,Core 2021,2,25,Battle-Rattle Shaman,Uncommon,Creature,Goblin Shaman,2,2,1,Red,4,Regular,0,,1,0.25
mz,Core 2021,3,15,Battle-Rattle Shaman,Uncommon,Creature,Goblin Shaman,2,2,1,Red,4,Regular,0,,1,0.25
mz,Core 2021,4,18,Battle-Rattle Shaman,Uncommon,Creature,Goblin Shaman,2,2,1,Red,4,Regular,0,,1,0.25
mz,Core 2021,5,12,Battle-Rattle Shaman,Uncommon,Creature,Goblin Shaman,2,2,1,Red,4,Regular,0,,1,0.25
mz,Zendikar Rising,1,15,Beyeen Veil // Beyeen Coast,Uncommon,Instant,,,,1,Blue,2,Regular,0,,1,0.25
mz,Zendikar Rising,1,18,Beyeen Veil // Beyeen Coast,Uncommon,Instant,,,,1,Blue,2,Regular,0,,1,0.25
mz,Zendikar Rising,2,15,Beyeen Veil // Beyeen Coast,Uncommon,Instant,,,,1,Blue,2,Regular,0,,1,0.25
mz,Zendikar Rising,3,21,Beyeen Veil // Beyeen Coast,Uncommon,Instant,,,,1,Blue,2,Regular,0,,1,0.25
mz,Zendikar Rising,4,12,Beyeen Veil // Beyeen Coast,Uncommon,Instant,,,,1,Blue,2,Regular,0,,1,0.25
mz,Zendikar Rising,4,32,Beyeen Veil // Beyeen Coast,Uncommon,Instant,,,,1,Blue,2,Regular,0,,1,0.25
mz,Zendikar Rising,5,7,Beyeen Veil // Beyeen Coast,Uncommon,Instant,,,,1,Blue,2,Regular,0,,1,0.25
mz,Zendikar Rising,1,20,Blackbloom Rogue // Blackbloom Bog,Uncommon,Creature,Human Rogue,2,3,1,Black,3,Regular,1,Menace,1,0.25
mz,Zendikar Rising,2,9,Blackbloom Rogue // Blackbloom Bog,Uncommon,Creature,Human Rogue,2,3,1,Black,3,Regular,1,Menace,1,0.25
mz,Zendikar Rising,1,20,Blackbloom Rogue // Blackbloom Bog,Uncommon,Creature,Human Rogue,2,3,1,Black,3,Regular,1,Menace,1,0.25
mz,Zendikar Rising,3,32,Blackbloom Rogue // Blackbloom Bog,Uncommon,Creature,Human Rogue,2,3,1,Black,3,Regular,1,Menace,1,0.25
mz,Zendikar Rising,4,33,Blackbloom Rogue // Blackbloom Bog,Uncommon,Creature,Human Rogue,2,3,1,Black,3,Regular,1,Menace,1,0.25
mz,Zendikar Rising,4,36,Blackbloom Rogue // Blackbloom Bog,Uncommon,Creature,Human Rogue,2,3,1,Black,3,Regular,1,Menace,1,0.25
mz,Zendikar Rising,5,19,Blackbloom Rogue // Blackbloom Bog,Uncommon,Creature,Human Rogue,2,3,1,Black,3,Regular,1,Menace,1,0.25
mz,Ikoria: Lair of Behemoths,1,12,Blade Banish,Common,Instant,,,,1,White,4,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,15,Blade Banish,Common,Instant,,,,1,White,4,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,26,Blade Banish,Common,Instant,,,,1,White,4,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,29,Blade Banish,Common,Instant,,,,1,White,4,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,10,Blade Banish,Common,Instant,,,,1,White,4,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,18,Blade Banish,Common,Instant,,,,1,White,4,Regular,0,,1,0.15
